,bank,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
14129,SCOTIABANK,it was ezy and good thank you so much,5,0,2406.0.1,2024-06-30 12:25:49,,
14130,SCOTIABANK,"There's some things missing, which then makes you need to use the browser, but sometimes you have to use the browser on your computer as some things can't be seen on the mobile version of the website. Scotiabank is a decent bank, but the accessibility isnt the greatest, and even some times you need to go to a terminal, then bankteller, then call the back of the card, oops, wrong card, oh? you havent stayed in the same place for 3 mo+ looks like we cant help you. Just too much hassle sometimes.",4,22,2406.0.1,2024-06-30 12:05:23,,
14131,SCOTIABANK,gggooood,5,0,2405.0.1,2024-06-30 10:32:41,,
14132,SCOTIABANK,I'm switching banks just for the reason that the Scotiabank app doesn't have the option to lock your debit card.,1,0,2406.0.1,2024-06-29 16:09:19,,
14133,SCOTIABANK,nice,5,0,2405.0.1,2024-06-29 14:57:48,,
14134,SCOTIABANK,Had to potential to be very useful with the budgeting features but the app counts internal money transfers and card pre authorizations so numbers are inflated. A simple remove transaction from my budget page would make the feature actually useful.,3,0,2406.0.1,2024-06-29 10:41:08,,
14135,SCOTIABANK,Excellent and perfect 👌,5,0,2405.0.1,2024-06-29 07:53:58,,
14136,SCOTIABANK,"This app/this bank is ridiculous. The people that developed the UI really need their certifications and degrees checked, because why did my interac email details change automatically to that of one of my customers? And I'm trying to change it back and it says special characters like ""@"" aren't allowed. Why wouldn't @ be allowed in the EMAIL FIELD??? It's so stupid. Nothing about this app/bank can ever be straightforward. Now I have to make stupid calls to clueless customer service reps.",1,0,2405.0.0,2024-06-29 05:50:12,,
14137,SCOTIABANK,my service that I got was a 10 I appreciate all the help,5,0,2405.0.1,2024-06-28 18:31:34,,
14138,SCOTIABANK,"Try to deposit a check using the app. And it took almost half n hour of fighting and retaking the damn front and back photo. The old Scotia depositing was better, when it took the perfect shot for you.",1,1,2405.0.1,2024-06-28 17:01:16,,
14139,SCOTIABANK,Haven't been able to pay bills with this app for a month now. Absolutely garbage.,1,0,2405.0.1,2024-06-28 14:50:56,,
14140,SCOTIABANK,so far so good!!!,3,0,2405.0.1,2024-06-28 11:42:50,,
14141,SCOTIABANK,This app does not work. you cannot deposit cheques through the app.,1,0,2405.0.1,2024-06-28 10:59:33,,
14142,SCOTIABANK,This app will not let my e transfer at all keeps giving me error codes an its been doing this for months and I reported it an still nothing is done to fix it.,2,0,2405.0.1,2024-06-28 09:50:03,,
14143,SCOTIABANK,Very Helpful App,5,0,2405.0.1,2024-06-28 07:34:51,,
14144,SCOTIABANK,I haven't used it in yrs,1,0,20.5.0,2024-06-28 07:17:16,,
14145,SCOTIABANK,"One of the most dogshit apps ive had the displeasure of using. 2 step verification just wont send me the security text, when i try to get around it, it tells me i need to call a number. Most inconsistent thing ive ever tried, sometimes it wont let me log in at all and im left to guess how much money i have. I have considered switching banks just to avoid using this trash.",1,10,2405.0.1,2024-06-27 22:08:28,,
14146,SCOTIABANK,your instructions on your website sie are wrong.,1,0,2405.0.1,2024-06-27 13:11:59,,
14147,SCOTIABANK,"Thanks, Excellent help and service with Eden today.",5,0,2405.0.1,2024-06-27 11:18:06,,
14148,SCOTIABANK,Can never get in to the app to get my info. Very frustrating,1,0,2311.0.0,2024-06-27 10:17:36,,
14149,SCOTIABANK,Scotiabank funds genocide,1,0,2402.0.0,2024-06-27 09:58:44,,
14150,SCOTIABANK,good 👍,4,0,2405.0.1,2024-06-26 19:13:01,,
14151,SCOTIABANK,was great,3,0,2405.0.1,2024-06-26 16:33:18,,
14152,SCOTIABANK,David helped me quickly and efficiently.,5,0,2405.0.1,2024-06-26 11:42:35,,
14153,SCOTIABANK,"Constant problems signing in and using it as 2-step sign in for logins elsewhere. Frequent error messages 'this service isn't available right now', and 2SV notifications rarely come through. Reinstall this app many times over in order to be able sign into my own account on a browser. Issue is not my device - same happens on other devices, and no other 2SV for any other banking / secure site have issues. Just this one.",1,12,2405.0.1,2024-06-26 10:34:26,,
14154,SCOTIABANK,Quick and easy online operation.,5,0,2405.0.1,2024-06-26 05:01:37,,
14155,SCOTIABANK,Could not download update.,3,0,2405.0.0,2024-06-26 00:59:16,,
14156,SCOTIABANK,I can't log in if I don't have cell signal and have only wi-fi.,3,0,2405.0.1,2024-06-26 00:44:23,,
14157,SCOTIABANK,"Need to sign in 8 times for it to work ffs. Not only that, but every time i go to transfer money from my chueqings to my savings/vice versa, it says i need ""2 or more accounts"" even though i clearly already do. This app is absolute dogshit and if its not fixed soon im switching to TD or RBC",1,0,2405.0.1,2024-06-26 00:28:31,,
14158,SCOTIABANK,"""Excellent Service to public!""- i worked at the Sangre Grande, Trinidad w.i as a teller/ manager! Retired after 30yrs service in Sangre Grande, TRINIDAD BRANCH!",5,0,2405.0.1,2024-06-26 00:07:45,,
14159,SCOTIABANK,"Widget is not working, nothing but problems since last update",2,0,2405.0.1,2024-06-25 22:59:54,,
14160,SCOTIABANK,DOES NOT work! DOES NOT B WORK!,1,0,2405.0.1,2024-06-25 18:06:01,,
14161,SCOTIABANK,❤️,5,0,2405.0.1,2024-06-25 15:59:12,,
14162,SCOTIABANK,Easy,5,0,2405.0.1,2024-06-25 15:44:30,,
14163,SCOTIABANK,"I can no longer use this app with my current operating system. Try to use online banking but need to open the app to verify which it won't let me with my current operating system. Argh! Installed on another device, and now it won't let me take a picture of my cheque to deposit.",1,0,2405.0.1,2024-06-25 13:03:03,,
14164,SCOTIABANK,I trust scotia bank,5,0,2405.0.1,2024-06-25 11:57:14,,
14165,SCOTIABANK,Garbage,1,0,2404.0.0,2024-06-25 09:34:40,,
14166,SCOTIABANK,I'm using this app since 2019. Appreciable and I strongly recommend.,5,0,2405.0.1,2024-06-24 23:18:28,,
14167,SCOTIABANK,full of bugs and issues,1,0,2405.0.1,2024-06-24 18:31:09,"Hi, we are sorry to hear that you are having trouble using our app. We understand how frustrating this must be for you. Please give us a call at 1-877-908-8866 and we will be more than happy to assist you in resolving any issues you may be facing. Thank you.",2024-06-26 15:20:42
14168,SCOTIABANK,horrible service,1,0,2405.0.1,2024-06-24 15:57:07,,
14169,SCOTIABANK,Latest update broke it entirely. Fix it.,1,1,2405.0.1,2024-06-24 13:49:27,,
14171,SCOTIABANK,"cannot login after update, constantly facing ""something went wrong, try it again"" when I open the app",1,0,2405.0.1,2024-06-24 09:25:26,"Hello, we’re sorry to hear you’re having trouble with this feature. Our team is continuing to investigate. We appreciate your patience as we work towards a solution. Thank You",2024-06-26 15:20:48
14172,SCOTIABANK,"""Something went wrong, try that again"" is the story of this app. When it works it's fine, but it rarely works correctly consistently. I also can't see details of my Mortgage. Unless you have credit or debit accounts with Scotia, overall the app is pretty useless. Unfortunately the Scotia Wealth app is plagued with the same issues.",1,31,2405.0.1,2024-06-24 09:23:27,"Hello, we apologize for the inconvenience. Our team is aware of an issue that is affecting some customers, and a fix is coming very soon. We appreciate your patience as we work towards a solution. Thank You",2024-06-26 15:20:52
14173,SCOTIABANK,"For some reason they are always apparently trying to fix the app or sit and its getting annoying and id say about 4 or 5 days ago i couldnt log into my bank on my phone but for some reason can on my moma phone whats otg,and i still cant log in??",1,0,2405.0.1,2024-06-24 07:56:13,,
14175,SCOTIABANK,Stopped working for me with the June 2024 update. Please fix.,1,0,2405.0.1,2024-06-23 22:10:32,,
14176,SCOTIABANK,RBC app is much better and more reliable.,2,1,2405.0.1,2024-06-23 17:08:54,,
14177,SCOTIABANK,App keeps crashing on start up!,1,0,2405.0.1,2024-06-23 15:56:31,,
14178,SCOTIABANK,Terrible,1,0,2405.0.1,2024-06-23 15:19:16,,
14179,SCOTIABANK,"All of a sudden app won't open, uninstalled and re-installed and still crashes. Why do updates if you don't know how to do it without causing this BS.",1,0,20.47.0,2024-06-23 14:55:47,,
14180,SCOTIABANK,Soo fast ad friendly transaction,5,0,2405.0.1,2024-06-23 14:50:08,"Hi there, thank you for taking the time to share your feedback. We greatly appreciate your positive experience with our app. Thank you for being a customer of Scotiabank!",2024-06-26 15:20:58
14181,SCOTIABANK,"Doesnt work cant use my bank! ""Something wnet wrong try again"". Uninstalled and reinstalled, still cant use it and I'm now locked out of online banking. Freaking great.",1,0,2405.0.1,2024-06-23 14:21:59,,
14182,SCOTIABANK,latest update killed the app. error message before even logging in.,2,1,2405.0.1,2024-06-23 12:05:04,,
14183,SCOTIABANK,This is the best bank we have ever had. They have helped us and taken care of us. would highly recommend.,5,0,2405.0.1,2024-06-23 11:46:37,"Hi there, thank you for taking the time to share your feedback. We greatly appreciate your positive experience with our app. Thank you for being a customer of Scotiabank!",2024-06-26 15:21:03
14184,SCOTIABANK,"I just opened a scotia account and although the bank personnel is very welcoming and helpful, people mostly use the app, and this is a complete discouraging app. The designers have absolutely no idea about how to test an app. - redundant confirmation of the same action. - i accepted their credit card, it doesn't even show as an account to pay. I have to add a new scotia accout. - Adding payees is a maze. Not a user friendly app.",2,8,2405.0.1,2024-06-23 10:57:05,,
14185,SCOTIABANK,Down 24/7. At a trip and have been looking to check since Friday. Here we are at Monday and it's been down the entire time.,1,0,2405.0.1,2024-06-23 10:19:06,,
14187,SCOTIABANK,"For 3 days I can't use the app, because app doesn't open. Called Customer service, they couldn't help either. What a joke",1,1,2405.0.1,2024-06-23 09:51:10,,
14188,SCOTIABANK,hasn't worked at all since the last update.,1,4,2405.0.1,2024-06-22 21:24:24,,
14189,SCOTIABANK,"App has been saying ""Something went wrong. Try that again"" for 3 days now. I have galaxy s10. Fix this.",1,3,2405.0.1,2024-06-22 19:57:55,,
14191,SCOTIABANK,"Something went wrong, try again.",1,2,2405.0.1,2024-06-22 18:45:19,,
14192,SCOTIABANK,Won't let me in my back account,1,1,2405.0.1,2024-06-22 18:05:01,,
14193,SCOTIABANK,Application hasn't been working for days!!!,1,1,2405.0.1,2024-06-22 17:32:30,,
14194,SCOTIABANK,"I will switch my bank over this app issue. Sometimes their app is not working due to maintenance and it actually makes it harder if you are trying to transfer money because you can not go online to computer and log in as they need 2 step verification through app, which is not working. Why would u go under maintenance without notice?? And in the middle of day?? Are your app developers that careless and useless that they will decide to stop my access to my own money. Wonder a class action suit.",1,2,2405.0.1,2024-06-22 16:12:34,,
14195,SCOTIABANK,"Stupid devs at ScotiaBank are always doing something wrong for the update. This time it showed ""something went wrong"" and didn't allow me to login. Hey come one, stop doing stupid stuff and just fix the bug first please. We don't need new features. Or just hire 10 or 20 year exp devs instead of intern students.",1,2,2405.0.1,2024-06-22 15:25:50,,
14196,SCOTIABANK,awesome!,5,0,2405.0.1,2024-06-22 15:18:07,,
14197,SCOTIABANK,Since the update my app won't open,1,0,2405.0.1,2024-06-22 13:52:26,,
14198,SCOTIABANK,App is down,1,0,2405.0.1,2024-06-22 13:22:04,,
14199,SCOTIABANK,Something went wrong error all the time,1,0,2405.0.1,2024-06-22 13:03:01,,
14200,SCOTIABANK,"Hi, I am commenting for the first time because I just got an issue. Usually the app works perfectly but I don't know how to reach out to you for this. After the lastest Android Update and the App Update .. its not working. Just gives an error saying ""Mobile Banking is currently unavailable"" If you tell me how to reach out correctly to have this sorted out and others having the same issue as me",4,5,2405.0.1,2024-06-22 11:58:27,,
14201,SCOTIABANK,"Forced to update the lastest version. And now no longer able to login. ""Something Went Wrong, Try again"" error. Triple checked password or Biometrics , neither worked.",1,1,2405.0.1,2024-06-22 11:47:53,,
14202,SCOTIABANK,Scotiabank is a very friendly bank to deal with.,5,0,2405.0.1,2024-06-22 07:46:35,,
14204,SCOTIABANK,"The app does not work, after the latest update it keeps crashing saying ""something went wrong and try again"" and then closes itself. Should do more testing before releasing a update or maybe i should say shouldn't cut devops jobs to give more money to big executives.",1,5,2405.0.1,2024-06-22 03:15:55,,
14205,SCOTIABANK,"etransfers are never instant with Scotia unlike other bank apps. Scotiabank's UI does not automatically update after changes, I have to leave the current section and go back (e.g. leave CC section after payment)",3,0,2405.0.1,2024-06-22 02:18:14,,
14206,SCOTIABANK,Can't use app or receive 2SV notifications which prevent me from signing into the website. No access to bank account,1,1,2405.0.1,2024-06-22 02:13:06,,
14207,SCOTIABANK,"mediocre UI, very user unfriendly interface.",2,0,2405.0.1,2024-06-21 23:04:32,,
14208,SCOTIABANK,"The 2405.0.1 version has once again destroyed the app. You sign in, it crashes. You try to do your banking on your computer, it mandates 2FA - which crashes. So you're basically locked out of your bank account and can't pay your bills because Scotia can't even manage an app that will start up properly. Embarrassing mess. Do they fix it? They do not. Unreal.",1,78,2405.0.1,2024-06-21 21:24:28,,
14209,SCOTIABANK,"Couldn't log in since mobile updated as of today June 2021, 2024. Keep saying app is not available and try later.",1,2,2405.0.1,2024-06-21 20:34:59,,
14211,SCOTIABANK,I was struggling to this app today.. Still not working.,3,2,2405.0.1,2024-06-21 19:41:44,,
14212,SCOTIABANK,App is unresponsive for the Last week app is not working please fix,5,0,2405.0.1,2024-06-21 18:40:19,,
14213,SCOTIABANK,If you never want to be able to photo deposit a check scotia is the bank for you.,1,1,2405.0.1,2024-06-21 18:29:53,,
14214,SCOTIABANK,"Can't get app to even work. Error trying to log in. Update, and total reinstall has not helped. I can login with my computer but not with app. Very frustrating. Thinking about changing banks for a better app.",2,2,20.23.0,2024-06-21 18:23:57,,
14215,SCOTIABANK,convenient,4,0,2405.0.1,2024-06-21 18:09:57,,
14216,SCOTIABANK,works as intended and convenient. no real complaints. I like it bc I don't have a Scotiabank in quick walking distance so doing everything by phone is nice.,5,1,2405.0.1,2024-06-21 15:29:04,,
14217,SCOTIABANK,"New bug. App won't even open. Stop updating only to make it so i csnt log it. Im sick of it. This happend on jan 19. 2023 and again now and im sick of it. Its bs. Please fix. Came with most recent updates. June.21,2024",1,7,2405.0.1,2024-06-21 14:51:23,,
14218,SCOTIABANK,"Not working. Tried reinstall, adjust settings, delete files and reboot. No luck!",1,6,2405.0.1,2024-06-21 13:53:20,,
14219,SCOTIABANK,Good,5,0,2405.0.1,2024-06-21 13:12:34,,
14220,SCOTIABANK,Haven't been able to sign in since last update June 18 2024 using a S23 Ultra,1,4,2405.0.1,2024-06-21 13:05:54,,
14221,SCOTIABANK,awesome,5,0,2405.0.1,2024-06-21 12:49:53,,
14222,SCOTIABANK,When you get a new device this app works horribly. 24 hours for me to get into my accout. And difficult to sign in afterwards. The 2 factor authentication didn't work (nothing sent to my old phone). I was made to answer a billion security questions. It took me 3 attempts just to sign in. Upon my next sign in i got an error message. .. and then the app refused to let me sign in with my password and sent me on an infinite loop requesting my finger print (which never works anyway!!),2,37,2405.0.1,2024-06-21 12:19:38,,
14223,SCOTIABANK,"Recent update for ""bug fixes"" broke the app, displays ""Something went wrong"" at startup. Android 14 on Pixel 8a.",2,2,2405.0.1,2024-06-21 11:54:41,,
14224,SCOTIABANK,"It's good when it works but, cannot even log in ""something went wrong try that again"" etc it's down and cannot log in to do my banking",2,1,2405.0.1,2024-06-21 10:11:16,,
14225,SCOTIABANK,"Doesn't work frequently. Dropped access for Android 8 without any notice, forcing me to buy a new phone to regain access to my bank. Contacted support and received responses that were either AI generated or google translated. Poor support, poor service, no reliability.",1,2,2405.0.1,2024-06-21 07:09:53,,
14226,SCOTIABANK,"After June 18 update app not working at all. Uinstall/reinstall many times. Called Scotia and after lengthy hold ""we're working on it"". Awful service!",1,3,2405.0.1,2024-06-21 05:13:48,"We apologize for the inconvenience, thank you for your patience. Our team is aware of this issue that is affecting some customers, and the fix is coming very soon this week. In the meantime, you can continue using web banking in your web browser. For additional support, please give us a call at 1-877-908-8866",2022-03-10 14:09:02
14227,SCOTIABANK,Can't open app all day,1,1,2405.0.1,2024-06-20 19:59:30,,
14228,SCOTIABANK,"App keeps crashing, they need to fix the app it keeps shutting down I can't even sign cause the app won't open.",1,1,2405.0.1,2024-06-20 18:45:12,,
14229,SCOTIABANK,"Constant bugs and always get the ""mobile banking unavailable"" bs.",1,1,2405.0.1,2024-06-20 17:23:03,,
14230,SCOTIABANK,Good.,3,0,2405.0.1,2024-06-20 15:51:24,,
14231,SCOTIABANK,Application has been giving me a sign an error since last two days. When I sign in through the website it works however the application is not working at all.,1,4,2405.0.1,2024-06-20 14:57:02,"Hi Kunal, We apologize if you had troubles logging into our mobile app this evening. Thank you for your patience - the issue has been fixed.",2019-06-04 22:05:59
14232,SCOTIABANK,"Worst bank I've ever been with My e-transfer has never worked since January. The app will lock up because they didn't recognize something, I've had multiple purchases that I did not authorize. There is probably a total of a dozen that I reported and I've been paid back for two",1,1,2405.0.0,2024-06-20 13:23:56,,
14233,SCOTIABANK,Manjot Kaur❤️,5,0,2405.0.0,2024-06-20 12:32:17,,
14234,SCOTIABANK,Cannot open the app,1,1,2405.0.1,2024-06-20 11:29:06,,
14235,SCOTIABANK,I like app easy quick,5,0,2405.0.0,2024-06-20 11:15:33,,
14236,SCOTIABANK,Easy to navigate.,5,0,2405.0.0,2024-06-20 10:03:13,,
14237,SCOTIABANK,"It is not necessary to push Covid, rainbow or Ukraine propaganda.",2,0,2405.0.0,2024-06-20 07:54:51,,
14238,SCOTIABANK,fast and easy 👌,5,0,2405.0.0,2024-06-20 06:00:27,,
14239,SCOTIABANK,Quick smooth connection 😎,5,0,20.25.1,2024-06-20 05:30:20,,
14240,SCOTIABANK,Thank you,1,0,2405.0.1,2024-06-20 04:26:09,,
14241,SCOTIABANK,Bad very bad,1,0,2405.0.1,2024-06-19 14:34:07,,
14242,SCOTIABANK,Great tellers. easy parking.,5,0,2405.0.0,2024-06-19 14:22:45,,
14243,SCOTIABANK,I tried for over a week to get into this and I still can't get into it. maybe I should just pull my account from Scotia and go with another financial institution.,1,0,20.9.1,2024-06-19 12:55:47,,
14244,SCOTIABANK,The app lets you do almost anything bank related and works flawlessly every time! It is my favorite banking app by far.,5,1,2405.0.0,2024-06-19 12:17:36,,
14245,SCOTIABANK,This app. is not worth the effort to try to understand. It is nothing like what it should be. Scotia bank should invest in proper service instead of paying CEO bonuses.,1,0,2405.0.0,2024-06-19 09:51:11,,
14246,SCOTIABANK,"I haven't even been able to use the app for 2 weeks, everytime I open it it says ""something went wrong, try that again"" and it just does that forever. I don't wven know why I still try",1,3,2405.0.0,2024-06-19 08:45:44,,
14247,SCOTIABANK,love this its quick and easy to use and etransfers are fun to move to family and friends.,5,0,2405.0.0,2024-06-19 06:35:49,,
14248,SCOTIABANK,Excellent Bank,5,0,2405.0.0,2024-06-19 00:18:04,,
14249,SCOTIABANK,good,5,0,2405.0.0,2024-06-18 23:58:28,,
14250,SCOTIABANK,"Usually? Works fine. Lately? It's glitchy as all hell. Often, it won't let me log in, but when it does, it won't let me do basic functions. Errors galore.",2,0,2405.0.0,2024-06-18 13:49:15,,
14251,SCOTIABANK,it's mostly ok but I really rather use the pc version but it rarely works for me,3,0,2405.0.0,2024-06-18 12:55:52,,
14252,SCOTIABANK,excellent service,5,0,2405.0.0,2024-06-18 10:53:11,,
14253,SCOTIABANK,Don't work. Notification blocked and can't access online banking,1,0,2405.0.0,2024-06-18 10:27:49,,
14254,SCOTIABANK,simple and easy to use anytime.,5,0,2405.0.0,2024-06-18 09:50:19,,
14255,SCOTIABANK,app wont open rn,1,0,2405.0.0,2024-06-18 03:16:56,,
14256,SCOTIABANK,"Staff members are always friendly and willing to help with any difficulties that arise during a branch visit. As a senior, I appreciate the availability of the seating close to the teller lineups that occasionally occur! 🤭",4,6,2405.0.0,2024-06-17 18:41:40,,
14257,SCOTIABANK,It was useful but then updates took away my ability to see my loan balance or be able to make changes or extra payments.,2,0,2405.0.0,2024-06-17 18:29:17,,
14258,SCOTIABANK,"I had auto-deposit until today when I needed that e-transfer to come in on time and even when I inputted the answer properly, it denied me. I'm so sick of this bank and it's app",1,0,2405.0.0,2024-06-17 12:13:55,,
14259,SCOTIABANK,it's cool and easy .try it,5,0,2405.0.0,2024-06-17 10:42:52,,
14260,SCOTIABANK,"A month after installing, it said it wouldn't work until I updated it, so I did that, and then it said it was no longer compatible with my then phone. Since my login 2SV was now connected to the app, I could no longer do any banking, could not even log into banking online via PC browser; I spent about an hour on the phone with the bank but finally had to actually drive to the bank, and spent another hour there while they reset my 2SV back to SMS. Never again.",1,4,20.46.1,2024-06-17 04:34:13,,
14261,SCOTIABANK,useless aplication.,1,0,2405.0.0,2024-06-16 22:43:00,,
14262,SCOTIABANK,Completely clear pictures of cheques still don't work.,2,0,2405.0.0,2024-06-16 22:07:43,,
14263,SCOTIABANK,i dont like it when i cant go to my bank and get money out even on the weekend... where i live the ATM dont need a day off as they are machines... very annoyed at this bank the last couple years,1,0,2405.0.0,2024-06-16 10:28:52,,
14264,SCOTIABANK,great 😃,5,0,2405.0.0,2024-06-15 14:17:02,,
14265,SCOTIABANK,"- Notifications should be set to ""allow popup"" by default. Especially for 2FA notifications. - In the Settings app, there's only one notification category called ""Miscalleneous."" That's a bad practice. Please update the app and provide us with properly sorted notification settings. - The app icon does not support Material You themeing, a feature released 3 years ago. It barely takes 15 minutes to implement this. Rogers Bank's already updated their app, your turn now ;)",2,7,2405.0.0,2024-06-15 13:59:32,,
14266,SCOTIABANK,You can't do anything without declining some stupid offer jammed down your throat. And you can't opt out.,2,0,2405.0.0,2024-06-15 10:39:40,,
14267,SCOTIABANK,"Horrible and Unusable Update- Crashes upon login in multiple times and with additional multiple security questions being answered, every time, it has now locked me out. This app is so horrible I may switch banks since I'm paying over the roof in service charges when I only ever use my money within this app.",5,4,2404.0.0,2024-06-15 09:36:16,,
14268,SCOTIABANK,required upgrade,4,0,2405.0.0,2024-06-15 06:29:01,,
14269,SCOTIABANK,Won't let me select my chequing as a from account to make transfers between accounts. Somehow let's me use my credit card as a from account to pay off my credit card. Makes sense.,2,0,2405.0.0,2024-06-15 00:15:35,,
14270,SCOTIABANK,Great,5,0,2405.0.0,2024-06-14 20:47:05,,
14271,SCOTIABANK,stress-free,5,0,2405.0.0,2024-06-14 18:37:54,,
14272,SCOTIABANK,"The app works well, it does what a banking app is supposed to do.",5,0,2405.0.0,2024-06-14 15:43:10,,
14273,SCOTIABANK,"Overall it's a good app, but when it fails, it fails HORRIFICALLY. The issue stems from cheque deposits. The app has accepted a deposit, only for the bank to return it (text on check too light. Computer check). So, it's returned. After the check has gone through once digitally, it can't be deposited again. Not online. Not in person. Not at another bank. You must get a new check. If you can't reliable deposit money . . . . Imagine . . .",2,47,2405.0.0,2024-06-14 13:52:54,,
14274,SCOTIABANK,"not always the simplest to navigate, depending on what info youre looking for, but not bad. Overall, it serves its purpose quite well.",4,0,2405.0.0,2024-06-14 09:49:46,,
14275,SCOTIABANK,5 dollars to deposit 40 in my savings account?!? no thanks,3,0,2405.0.0,2024-06-14 09:26:41,,
14276,SCOTIABANK,Viewing your account balance and making etransfer seems to be all you get from this app. This feature is currently unavailable is all you get for anything else you try to do. Making the app almost useless,2,0,2405.0.0,2024-06-14 07:49:13,,
14277,SCOTIABANK,freezes often,2,0,2405.0.0,2024-06-14 06:57:36,,
14278,SCOTIABANK,"Rely getting sick and tired of ""temporarily unavailable connect to Wi-Fi"" First connecting to Wi-Fi does nothing second why on Earth would I connect to Wi-Fi for a mobile app? Fix this or I'm seriously considering changing Banks....",1,0,2405.0.0,2024-06-13 23:16:59,,
14280,SCOTIABANK,I truly like it& I trust it.,5,0,2405.0.0,2024-06-13 19:38:39,,
14281,SCOTIABANK,good app no issues so far,4,0,2405.0.0,2024-06-13 13:31:34,,
14283,SCOTIABANK,Awesome👍.,5,0,2405.0.0,2024-06-13 13:02:23,,
14284,SCOTIABANK,Lots of problems with Interac e-transfers and accessing my account online. Nothing but hassles and broken links so far.,1,0,2405.0.0,2024-06-13 10:41:48,,
14285,SCOTIABANK,only improvement would be to improve budgeting section and Scene+ section. so points are displayed consistently,4,0,2405.0.0,2024-06-13 10:00:01,,
14286,SCOTIABANK,keeps freezing lately,2,0,2405.0.0,2024-06-13 08:57:52,"Hi, we are sorry to hear that you are having trouble using our app. We understand how frustrating this must be for you. Please give us a call at 1-877-908-8866 and we will be more than happy to assist you in resolving any issues you may be facing. Thank you.",2024-06-23 23:24:27
14287,SCOTIABANK,The app is good but there's no more option anymore to add international contact for money transfer. The guide on your help page is different from the app.,5,0,2405.0.0,2024-06-13 01:53:47,,
14288,SCOTIABANK,"-100/10 frustrating and irritating to use, bad interface and WILL CONSTANTLY LOG YOU OUT, app is SO paranoid and will kick you off with little to no prompting PHYSICALLY PERMANENTLY LOCKED ME OUT OF MY ACCOUNT DO NOT INSTALL",1,0,2405.0.0,2024-06-12 20:26:30,,
14289,SCOTIABANK,you guys keep changing the app making banking harder.,1,0,2405.0.0,2024-06-12 14:05:15,,
14290,SCOTIABANK,"How dare you make an essential app lock you out until it's updated to the latest version. If the app still works it is immoral to not allow people access to their banking details until they update for ""newest features""",1,1,2405.0.0,2024-06-12 11:49:07,,
14291,SCOTIABANK,easy to use no real issues,4,0,2405.0.0,2024-06-12 09:47:20,,
14292,SCOTIABANK,The BEST banking app I've used. Super seamless authentication - especially resetting my 2SV Push Notifications,5,0,2405.0.0,2024-06-11 22:25:03,"Hi there, thank you for taking the time to share your feedback. We greatly appreciate your positive experience with our app. Thank you for being a customer of Scotiabank!",2024-06-23 23:24:38
14293,SCOTIABANK,I didn't want to update ANYTHING. Why am I being made to?,1,0,2404.0.0,2024-06-11 21:12:29,,
14294,SCOTIABANK,great app helps me keep track of my finances,5,0,2405.0.0,2024-06-11 20:53:22,"Hi there, thank you for taking the time to share your feedback. We greatly appreciate your positive experience with our app. Thank you for being a customer of Scotiabank!",2024-06-23 23:24:43
14295,SCOTIABANK,"Unfortunately I have to uninstall and reinstall, deactivate and reactivate 2-step verification every 1-2 weeks with this app. If it wasn't for that, it would be great.",2,0,2405.0.0,2024-06-11 09:48:16,,
14296,SCOTIABANK,2 factor authentication is annoying might as well just log on in the browser,1,0,2405.0.0,2024-06-10 23:41:33,,
14297,SCOTIABANK,Why do I keep having to put a code in everytime I log in from my phone??,1,0,2405.0.0,2024-06-10 22:20:29,,
14298,SCOTIABANK,does not work on my Samsung S9 plus anymore.,1,0,2405.0.0,2024-06-10 21:01:49,,
14299,SCOTIABANK,"Edited to add: I used to rate this app at five stars, but ever since the 2sv has been a thing, I've had to lower my rating. I can't even log on to my banking on a personal desktop without having my mobile phone nearby for additional verification. My bookkeeper can't update my QuickBooks banking statement without me having to verify at the same time on my mobile. It complicates everything about doing my banking and it is annoying enough that I've considered shopping for a new bank.",2,18,2405.0.0,2024-06-10 19:30:02,,
14300,SCOTIABANK,Very smooth response,5,0,2405.0.0,2024-06-10 14:42:54,"Hi there, thank you for taking the time to share your feedback. We greatly appreciate your positive experience with our app. Thank you for being a customer of Scotiabank!",2024-06-23 23:24:49
14301,SCOTIABANK,"2 days of being unable to use the app. ""Something went wrong"". Yeah i know what went wrong, I chose the wrong bank.",1,0,2405.0.0,2024-06-10 13:37:10,,
14302,SCOTIABANK,al the necessary inquiries/ transactions/ transfers are easily accessible. there is also a constant improvement in the app,4,0,2405.0.0,2024-06-10 12:37:12,,
14303,SCOTIABANK,Love it!,5,0,2405.0.0,2024-06-10 09:29:15,,
14304,SCOTIABANK,this app have so many glitches and closed pathways horrobil,1,0,20.24.0,2024-06-09 22:29:24,,
14305,SCOTIABANK,Everytime I try to login i get an infinite loading screen. So to get around this I have to uninstall and reinstall the app EVERYTIME I WANT TO BANK. The website also gives me an error so have to do it on the app. Its been like this for years and scotia hasn't done anything to fix it. Swap banks. Do not use scotia. This is absolute utter garbage.,1,2,2405.0.0,2024-06-09 20:26:57,,
14306,SCOTIABANK,Stop blocking me from my account. I don't want to update any app.i do not appreciate you forcing this on me. I am trying to access to do banking and can't get to my accounts. I will be going to my branch tomorrow and closing out my accounts and going elsewhere.,1,1,2404.0.0,2024-06-09 20:23:29,,
14307,SCOTIABANK,caring,5,0,2405.0.0,2024-06-09 15:24:22,,
